geoid,tmfi_2020,tmfi_2024,msa_2020,msa_2024,classification
38017010308,77.9,93.4,25420,22020,Mixed (real + reclass)
38017040100,192.6,102.6,37964,22020,Mixed (real + reclass)
38017040200,91.5,117.4,37964,22020,Mixed (real + reclass)
38017040300,226.8,108.7,37964,22020,Mixed (real + reclass)
38017040501,129.1,115,37964,22020,Mixed (real + reclass)
38017040502,182.8,129.3,37964,22020,Mixed (real + reclass)
38017040503,179.7,188.1,37964,22020,Mixed (real + reclass)
38017040504,214.7,115.8,37964,22020,Mixed (real + reclass)
38017040505,199.6,128,37964,22020,Mixed (real + reclass)
38017040506,307.4,143.2,37964,22020,Mixed (real + reclass)
38017040507,207.8,126.6,37964,22020,Mixed (real + reclass)
38017040508,245,138,37964,22020,Mixed (real + reclass)
38017040509,81.3,142.3,37964,22020,Mixed (real + reclass)
38017040600,443.2,115.1,37964,22020,Mixed (real + reclass)
38017040700,316.5,74.8,37964,22020,Mixed (real + reclass)
38017040800,261.2,129.2,37964,22020,Mixed (real + reclass)
38019950900,302.8,103.2,37964,99999,Mixed (real + reclass)
38019951100,214.6,91.9,37964,99999,Mixed (real + reclass)
38019999999,334.1,99,37964,99999,Mixed (real + reclass)
38021973200,304.7,106.5,37964,99999,Mixed (real + reclass)
38021973300,193.5,111.2,37964,99999,Mixed (real + reclass)
38021973400,254.7,97.9,37964,99999,Mixed (real + reclass)
38021999999,228.2,106.3,37964,99999,Mixed (real + reclass)
38023954500,308.2,111.3,37964,99999,Mixed (real + reclass)
38023999999,270.9,111.3,37964,99999,Mixed (real + reclass)
38025962200,163,134,37964,99999,Mixed (real + reclass)
38025999999,143.3,134,37964,99999,Mixed (real + reclass)
38027959200,66.5,95.9,37964,99999,Mixed (real + reclass)
38027999999,103.4,95.9,37964,99999,Mixed (real + reclass)
38029966500,98.4,94.8,37964,99999,Stable Economy
38029999999,104.6,94.8,37964,99999,Mixed (real + reclass)
38031959600,119.2,118.7,37964,99999,Stable Economy
38031999999,106.5,118.7,37964,99999,Mixed (real + reclass)
38033962900,93.8,108.8,37964,99999,Mixed (real + reclass)
38033999999,152.9,108.8,37964,99999,Mixed (real + reclass)
38035010100,71.2,75.6,37964,24220,Stable Economy
38035010200,120.2,88.3,37964,24220,Mixed (real + reclass)
38035010301,180.7,61.9,37964,24220,Mixed (real + reclass)
38035010302,68.2,23.8,37964,24220,Mixed (real + reclass)
38035010400,77.2,92.1,37964,24220,Mixed (real + reclass)
38035010600,59.7,68.5,37964,24220,Mixed (real + reclass)
38035010700,53.6,95.2,37964,24220,Mixed (real + reclass)
38035010801,58.3,110.5,37964,24220,Mixed (real + reclass)
38035010804,48.8,69.5,37964,24220,Mixed (real + reclass)
38035010806,82.9,63.8,37964,24220,Mixed (real + reclass)
38035010900,129.4,138.3,37964,24220,Mixed (real + reclass)
38035011000,91.3,76.4,37964,24220,Mixed (real + reclass)
38035011100,128,130.8,37964,24220,Stable Economy
38035011201,89.4,98.7,37964,24220,Mixed (real + reclass)
38035011202,98,127.7,37964,24220,Mixed (real + reclass)
38035011400,49.2,95.6,37964,24220,Mixed (real + reclass)
38035011701,61.7,126.3,37964,24220,Mixed (real + reclass)
38035011702,109.7,129.8,37964,24220,Mixed (real + reclass)
38035011800,89.2,107.6,37964,24220,Mixed (real + reclass)
38035012000,133.9,110.1,37964,24220,Mixed (real + reclass)
38037965900,101.8,86.2,37964,99999,Mixed (real + reclass)
38037999999,33.1,86.2,37964,99999,Mixed (real + reclass)
38039968600,72.9,93.5,37964,99999,Mixed (real + reclass)
38039999999,89.3,93.5,37964,99999,Stable Economy
38041964700,71.1,96.2,37964,99999,Mixed (real + reclass)
38041964800,63.2,89.7,37964,99999,Mixed (real + reclass)
38041999999,57.9,90.8,37964,99999,Mixed (real + reclass)
38043966800,64,80,37964,99999,Mixed (real + reclass)
38043999999,58.2,80,37964,99999,Mixed (real + reclass)
38045972100,66.7,100.1,37964,99999,Mixed (real + reclass)
38045972200,31.9,100.3,37964,99999,Mixed (real + reclass)
38045999999,51.1,100.3,37964,99999,Mixed (real + reclass)
38047972500,47.9,83.8,37964,99999,Mixed (real + reclass)
38047999999,49.9,83.8,37964,99999,Mixed (real + reclass)
38049955600,64,111.2,37964,33500,Mixed (real + reclass)
38049955900,67.4,93.9,37964,33500,Mixed (real + reclass)
38049999999,58.4,101.6,37964,33500,Mixed (real + reclass)
38051972900,82.1,81.9,37964,99999,Stable Economy
38051999999,130.1,81.9,37964,99999,Mixed (real + reclass)
38053940100,150.4,85.6,37964,99999,Mixed (real + reclass)
38053962301,78.3,129.2,37964,99999,Mixed (real + reclass)
38053962302,52.7,157.6,37964,99999,Mixed (real + reclass)
38053962400,60.8,113.8,37964,99999,Mixed (real + reclass)
38053962500,70.6,101.3,37964,99999,Mixed (real + reclass)
38053999999,67.3,121.2,37964,99999,Mixed (real + reclass)
38055940100,55.1,65.1,37964,99999,Mixed (real + reclass)
38055960800,54.3,111,37964,99999,Mixed (real + reclass)
38055961001,41.8,103.3,37964,99999,Mixed (real + reclass)
38055999999,108.8,103.7,37964,99999,Mixed (real + reclass)
38057961600,71.4,120.3,37964,99999,Mixed (real + reclass)
38057961700,72.3,132.3,37964,99999,Mixed (real + reclass)
38057961800,101.2,102.3,37964,99999,Stable Economy
38059020100,89.2,93.5,37964,13900,Stable Economy
38059020200,91.7,101.6,37964,13900,Mixed (real + reclass)
38059020301,79.2,114.4,37964,13900,Mixed (real + reclass)
38059020302,47.8,103.7,37964,13900,Mixed (real + reclass)
38059020303,79.6,96.3,37964,13900,Mixed (real + reclass)
38059020400,39.9,119.2,37964,13900,Mixed (real + reclass)
38059020500,57.3,85.1,37964,13900,Mixed (real + reclass)
38061940300,52.7,85.2,37964,99999,Mixed (real + reclass)
38061940400,82.8,89.8,37964,99999,Mixed (real + reclass)
38061955200,104.2,116.9,37964,99999,Mixed (real + reclass)
38061999999,70.6,104,37964,99999,Mixed (real + reclass)
38063959000,53.3,95.7,37964,99999,Mixed (real + reclass)
38063999999,35.2,95.7,37964,99999,Mixed (real + reclass)
38065961200,55.7,87.5,37964,13900,Mixed (real + reclass)
38065999999,62,87.5,37964,13900,Mixed (real + reclass)
38067950100,55.4,96.8,37964,99999,Mixed (real + reclass)
38067950200,39.3,97.9,37964,99999,Mixed (real + reclass)
38067950500,50.9,101.5,37964,99999,Mixed (real + reclass)
38067950600,24.5,92,37964,99999,Mixed (real + reclass)
38067999999,38.4,97.4,37964,99999,Mixed (real + reclass)
38069956100,46.6,77,37964,99999,Mixed (real + reclass)
38069956200,54.3,106,37964,99999,Mixed (real + reclass)
38069999999,74.1,100.3,37964,99999,Mixed (real + reclass)
38071957600,58,80.9,37964,99999,Mixed (real + reclass)
38071957700,89.7,113.7,37964,99999,Mixed (real + reclass)
38071957800,94.1,92.9,37964,99999,Stable Economy
38071999999,145.8,94.6,37964,99999,Mixed (real + reclass)
38073968900,83.4,91.1,37964,99999,Mixed (real + reclass)
38073969000,71.5,110.6,37964,99999,Mixed (real + reclass)
38073969100,115.8,91.8,37964,99999,Mixed (real + reclass)
38073999999,61.7,101.8,37964,99999,Mixed (real + reclass)
38075999999,67,100.6,37964,33500,Mixed (real + reclass)
38077970700,122.9,113.3,37964,99999,Mixed (real + reclass)
38077970800,174.2,139.9,37964,99999,Mixed (real + reclass)
38077970900,68.7,96.9,37964,99999,Mixed (real + reclass)
38077971000,64.9,81.3,37964,99999,Mixed (real + reclass)
38077971100,71.1,90.7,37964,99999,Mixed (real + reclass)
38077971400,218.1,91.6,37964,99999,Mixed (real + reclass)
38077999999,260.5,98.2,37964,99999,Mixed (real + reclass)
38079941800,129.8,61.8,37964,99999,Mixed (real + reclass)
38079951600,269,80.2,37964,99999,Mixed (real + reclass)
38079951700,195.5,70.7,37964,99999,Mixed (real + reclass)
38079951900,57.7,75.1,37964,99999,Mixed (real + reclass)
38079999999,78.7,68,37964,99999,Mixed (real + reclass)
38081974000,33.5,96.7,37964,99999,Mixed (real + reclass)
38081974200,54.1,101,37964,99999,Mixed (real + reclass)
38081999999,55.5,98.1,37964,99999,Mixed (real + reclass)
38083960200,195.1,82.5,37964,99999,Mixed (real + reclass)
38083999999,172.1,82.5,37964,99999,Mixed (real + reclass)
38085940800,54.7,77,37964,99999,Mixed (real + reclass)
38085940900,77.7,47.9,37964,99999,Mixed (real + reclass)
38085999999,67.3,56.8,37964,99999,Mixed (real + reclass)
38087965000,64.3,100,37964,99999,Mixed (real + reclass)
38087999999,77.9,100,37964,99999,Mixed (real + reclass)
38089963300,63.1,112.6,37964,99999,Mixed (real + reclass)
38089963400,61.7,143.8,37964,99999,Mixed (real + reclass)
38089963501,36,147.8,37964,99999,Mixed (real + reclass)
38089963502,29.2,105.4,37964,99999,Mixed (real + reclass)
38089963600,38.9,95.4,37964,99999,Mixed (real + reclass)
38089963700,38.1,98.4,37964,99999,Mixed (real + reclass)
38089963800,75,82.3,37964,99999,Mixed (real + reclass)
38089963900,138.4,121,37964,99999,Mixed (real + reclass)
38089964000,92.8,93.5,37964,99999,Stable Economy
38091968700,67.1,121.1,37964,99999,Mixed (real + reclass)
38091999999,40.2,121.1,37964,99999,Mixed (real + reclass)
38093967000,29.1,124.8,37964,99999,Mixed (real + reclass)
38093967200,39.5,90.7,37964,99999,Mixed (real + reclass)
38093967300,23.5,132.8,37964,99999,Mixed (real + reclass)
38093967401,52.2,62.1,37964,99999,Mixed (real + reclass)
38093967402,56.4,95,37964,99999,Mixed (real + reclass)
38093967500,62.2,76.3,37964,99999,Mixed (real + reclass)
38093967800,50.1,65.2,37964,99999,Mixed (real + reclass)
38093999999,60.1,93.5,37964,99999,Mixed (real + reclass)
38095951500,51.3,95.2,37964,99999,Mixed (real + reclass)
38095999999,58.7,95.2,37964,99999,Mixed (real + reclass)
38097970100,70.1,116.9,37964,99999,Mixed (real + reclass)
38097970200,52.4,98.5,37964,99999,Mixed (real + reclass)
38097970300,50.8,108.4,37964,99999,Mixed (real + reclass)
38097970400,47.5,95.5,37964,99999,Mixed (real + reclass)
38097999999,42.3,109.2,37964,99999,Mixed (real + reclass)
38099957800,26.8,85.1,37964,99999,Mixed (real + reclass)
38099957900,31.7,69.3,37964,99999,Mixed (real + reclass)
38099958000,32,73.9,37964,99999,Mixed (real + reclass)
38099958100,50.6,82.6,37964,99999,Mixed (real + reclass)
38099958200,26.8,85.2,37964,99999,Mixed (real + reclass)
38099958300,30.7,101.4,37964,99999,Mixed (real + reclass)
38099999999,52.7,82.4,37964,99999,Mixed (real + reclass)
38101010100,93.3,112.1,37964,33500,Mixed (real + reclass)
38101010200,99.4,99,37964,33500,Stable Economy
38101010301,103.4,106.1,37964,33500,Stable Economy
38101010302,113,114.1,37964,33500,Stable Economy
38101010400,41,96.8,37964,33500,Mixed (real + reclass)
38101010500,43.4,109.9,37964,33500,Mixed (real + reclass)
38101010601,51.5,92.8,37964,33500,Mixed (real + reclass)
38101010602,37,147.7,37964,33500,Mixed (real + reclass)
38101010701,26.6,95.1,37964,33500,Mixed (real + reclass)
38101010702,36,79.5,37964,33500,Mixed (real + reclass)
38101010800,39,88.6,37964,33500,Mixed (real + reclass)
38101010901,42.8,88.1,37964,33500,Mixed (real + reclass)
38101010902,37.7,83.4,37964,33500,Mixed (real + reclass)
38101011000,59.7,102.7,37964,33500,Mixed (real + reclass)
38101011200,60.5,117,37964,33500,Mixed (real + reclass)
38101011300,72,101.9,37964,33500,Mixed (real + reclass)
38103959800,80.6,90.8,37964,99999,Mixed (real + reclass)
38103960000,44,97.3,37964,99999,Mixed (real + reclass)
38103999999,46.3,93.4,37964,99999,Mixed (real + reclass)
38105953400,60.1,139.2,37964,99999,Mixed (real + reclass)
38105953500,169.4,124.1,37964,99999,Mixed (real + reclass)
38105953600,143.2,148.6,37964,99999,Mixed (real + reclass)
38105953701,96.5,84,37964,99999,Mixed (real + reclass)
38105953702,130.8,146.1,37964,99999,Mixed (real + reclass)
38105953800,119.4,134.3,37964,99999,Mixed (real + reclass)
38105953900,163.8,161.7,37964,99999,Stable Economy
38105954100,138.4,135.8,37964,99999,Stable Economy
39001770100,114.2,62,37964,99999,Mixed (real + reclass)
39001770200,139.8,93.8,37964,99999,Mixed (real + reclass)
39001770301,134.6,129.4,37964,99999,Mixed (real + reclass)
39001770302,132.7,117.2,37964,99999,Mixed (real + reclass)
39001770400,134,66.3,37964,99999,Mixed (real + reclass)
39001770500,108.7,73.1,37964,99999,Mixed (real + reclass)
39001770600,152.6,54.9,37964,99999,Mixed (real + reclass)
39001999999,189.1,80.8,37964,99999,Mixed (real + reclass)
39003010100,269.8,122.4,37964,30620,Mixed (real + reclass)
39003010200,189.8,119.3,37964,30620,Mixed (real + reclass)
39003010300,155.7,119.1,37964,30620,Mixed (real + reclass)
39003010600,146.4,109.2,37964,30620,Mixed (real + reclass)
39003010801,149.2,121.4,37964,30620,Mixed (real + reclass)
39003010802,80.7,122.9,37964,30620,Mixed (real + reclass)
39003010900,91.2,108.1,37964,30620,Mixed (real + reclass)
39003011000,82.8,76.2,37964,30620,Mixed (real + reclass)
39003011200,66.5,113,37964,30620,Mixed (real + reclass)
39003011301,67.9,117.9,37964,30620,Mixed (real + reclass)
39003011302,60.4,150.7,37964,30620,Mixed (real + reclass)
39003011400,40.2,119.7,37964,30620,Mixed (real + reclass)
39003011500,60.7,106.3,37964,30620,Mixed (real + reclass)
39003011600,43,110.7,37964,30620,Mixed (real + reclass)
39003011800,74.9,148.5,37964,30620,Mixed (real + reclass)
39003011900,48.1,107.3,37964,30620,Mixed (real + reclass)
39003012000,71.9,176.7,37964,30620,Mixed (real + reclass)
39003012100,81.8,148.1,37964,30620,Mixed (real + reclass)
39003012200,134.6,64.2,37964,30620,Mixed (real + reclass)
39003012300,147.2,66.7,37964,30620,Mixed (real + reclass)
39003012400,191.4,61.3,37964,30620,Mixed (real + reclass)
39003012600,138.9,56.2,37964,30620,Mixed (real + reclass)
39003012700,129,58.4,37964,30620,Mixed (real + reclass)
39003012900,88.3,32.7,37964,30620,Mixed (real + reclass)
39003013000,109.9,69.9,37964,30620,Mixed (real + reclass)
39003013100,96.1,108.1,37964,30620,Mixed (real + reclass)
39003013200,102.7,83.5,37964,30620,Mixed (real + reclass)
39003013300,99,67,37964,30620,Mixed (real + reclass)
39003013400,76.3,47.4,37964,30620,Mixed (real + reclass)
39003013600,83.2,45.8,37964,30620,Mixed (real + reclass)
39003013700,85.9,43.9,37964,30620,Mixed (real + reclass)
39003013800,96.6,43.8,37964,30620,Mixed (real + reclass)
39003013900,71.9,85.8,37964,30620,Mixed (real + reclass)
39003014000,87.7,113.1,37964,30620,Mixed (real + reclass)
39003014100,136.5,53.4,37964,30620,Mixed (real + reclass)
39005970101,147.1,110,37964,99999,Mixed (real + reclass)
39005970102,82,113.5,37964,99999,Mixed (real + reclass)
39005970200,93.9,96.5,37964,99999,Stable Economy
39005970300,100.6,108.1,37964,99999,Mixed (real + reclass)
39005970400,62.3,88.8,37964,99999,Mixed (real + reclass)
39005970500,63.6,77.7,37964,99999,Mixed (real + reclass)
39005970600,68.4,113.4,37964,99999,Mixed (real + reclass)
39005970700,73.6,116.8,37964,99999,Mixed (real + reclass)
39005970800,82.5,107.7,37964,99999,Mixed (real + reclass)
39005970900,82.9,102.6,37964,99999,Mixed (real + reclass)
39005971000,69.8,96,37964,99999,Mixed (real + reclass)
39005971100,65.7,98.5,37964,99999,Mixed (real + reclass)
39007000101,61.5,77.9,37964,17410,Mixed (real + reclass)
39007000102,67.2,58.8,37964,17410,Mixed (real + reclass)
39007000103,63,63.1,37964,17410,Stable Economy
39007000200,62.7,83.8,37964,17410,Mixed (real + reclass)
39007000300,50,73.2,37964,17410,Mixed (real + reclass)
39007000400,60,72.1,37964,17410,Mixed (real + reclass)
39007000500,64.7,68.9,37964,17410,Stable Economy
39007000601,45.5,49.5,37964,17410,Stable Economy
39007000602,56.5,87.5,37964,17410,Mixed (real + reclass)
39007000603,54.1,89.9,37964,17410,Mixed (real + reclass)
39007000701,50.8,50.1,37964,17410,Stable Economy
39007000702,66.4,85.5,37964,17410,Mixed (real + reclass)
39007000703,51.5,60.8,37964,17410,Mixed (real + reclass)
39007000704,88.9,57.9,37964,17410,Mixed (real + reclass)
39007000801,47.8,90.6,37964,17410,Mixed (real + reclass)
39007000802,32,83.3,37964,17410,Mixed (real + reclass)
39007000900,66.1,89.8,37964,17410,Mixed (real + reclass)
39007001001,35,99.7,37964,17410,Mixed (real + reclass)
39007001002,68,69.4,37964,17410,Stable Economy
39007001101,54.5,77.9,37964,17410,Mixed (real + reclass)
39007001102,60.6,93.6,37964,17410,Mixed (real + reclass)
39007001201,57.7,88.9,37964,17410,Mixed (real + reclass)
39007001202,65.8,92.9,37964,17410,Mixed (real + reclass)
39007001301,97.3,88.6,37964,17410,Mixed (real + reclass)
39007001303,96.8,66.4,37964,17410,Mixed (real + reclass)
39007001304,85,87.3,37964,17410,Stable Economy
39007001401,69.2,80.9,37964,17410,Mixed (real + reclass)
39007001402,92.9,71.4,37964,17410,Mixed (real + reclass)
39009972600,76.9,66.3,37964,99999,Mixed (real + reclass)
39009972700,72.4,77.4,37964,99999,Mixed (real + reclass)
39009972800,72.9,76,37964,99999,Stable Economy
39009972900,68.5,97.1,37964,99999,Mixed (real + reclass)
39009973000,71.4,137.1,37964,99999,Mixed (real + reclass)
39009973101,100.8,46.1,37964,99999,Mixed (real + reclass)
39009973200,73.6,124,37964,99999,Mixed (real + reclass)
39009973300,85.2,169.2,37964,99999,Mixed (real + reclass)
39009973400,97.2,84,37964,99999,Mixed (real + reclass)
39009973500,78.1,85,37964,99999,Mixed (real + reclass)
39009973600,82.9,110.1,37964,99999,Mixed (real + reclass)
39009973700,95.2,111.4,37964,99999,Mixed (real + reclass)
39009973800,75.3,92.3,37964,99999,Mixed (real + reclass)
39011040100,79.3,118.6,37964,99999,Mixed (real + reclass)
39011040200,89.7,100.7,37964,99999,Mixed (real + reclass)
39011040300,74.8,111.7,37964,99999,Mixed (real + reclass)
39011040400,127.8,105,37964,99999,Mixed (real + reclass)
39011040500,108.3,128.4,37964,99999,Mixed (real + reclass)
39011040600,137.8,127.8,37964,99999,Mixed (real + reclass)
39011040900,109.4,156.9,37964,99999,Mixed (real + reclass)
39011041000,95,169.5,37964,99999,Mixed (real + reclass)
39011041100,105.9,128.5,37964,99999,Mixed (real + reclass)
39011041201,86.8,117.7,37964,99999,Mixed (real + reclass)
39011041202,64.5,113.7,37964,99999,Mixed (real + reclass)
39013010100,141.8,91.8,37964,48540,Mixed (real + reclass)
39013010200,97.4,83.3,37964,48540,Mixed (real + reclass)
39013010300,92.6,103.8,37964,48540,Mixed (real + reclass)
39013010600,134.9,103.5,37964,48540,Mixed (real + reclass)
39013010700,161.3,117.1,37964,48540,Mixed (real + reclass)
39013010802,128.5,76.9,37964,48540,Mixed (real + reclass)
39013010901,189,134.5,37964,48540,Mixed (real + reclass)
39013010902,68.6,79.7,37964,48540,Mixed (real + reclass)
39013011000,75.1,106.7,37964,48540,Mixed (real + reclass)
39013011200,80.8,109.6,37964,48540,Mixed (real + reclass)
39013011300,130.6,99.2,37964,48540,Mixed (real + reclass)
39013011400,136.3,78.5,37964,48540,Mixed (real + reclass)
39013011500,98.6,78.6,37964,48540,Mixed (real + reclass)
39013011600,104.1,69,37964,48540,Mixed (real + reclass)
39013011700,113.9,62.1,37964,48540,Mixed (real + reclass)
39013011900,97,102.6,37964,48540,Mixed (real + reclass)
39013012000,123.2,83.3,37964,48540,Mixed (real + reclass)
39013012100,162.9,78.1,37964,48540,Mixed (real + reclass)
39013012201,129.2,108.6,37964,48540,Mixed (real + reclass)
39013012202,117.1,133.7,37964,48540,Mixed (real + reclass)
39013012300,130.7,133.1,37964,48540,Stable Economy
